X,state,county_name,county.FIPS,date,female,above_65,population,driving_alone_to_work,smoking,flu_vac,some_college,social_association,traffic,black,hispanic,Rural.urban_Continuum_Code_2013,PCTPOVALL_2018,population.density,cases_1,cases_2,cases_3,cases_4,cases_5,cases_6,cases_7,cases_8,cases_9,cases_10,deaths_1,deaths_2,deaths_3,deaths_4,deaths_5,deaths_6,deaths_7,deaths_8,deaths_9,deaths_10,deaths_11,cumulative_dose,non_metro
1310,MN,Lincoln County,27081,2020/7/1,0.495681297,0.248193196,5639,0.710280374,0.138187284,0.22,0.674688057,26.41775273,23.15006562,0.001939009,0.023444386,9,10.1,10.50562635,0,17.73364072,17.73364072,0,17.73364072,0,17.73364072,0,0,53.20092215,0,0,0,0,0,0,0,0,0,0,0.220269041,-0.030272704,1
1837,NC,Clay County,37043,2020/7/1,0.512074693,0.310979442,11231,0.84532785,0.163109943,0.46,0.601744186,12.64222503,20.9862148,0.011491157,0.03635874,9,14.6,52.29802095,0,0,0,0,0,0,8.903926632,26.71177989,0,0,0,0,0,0,0,0,0,0,0,0,0.108161065,-0.031348343,1
1655,NE,Pierce County,31139,2020/7/1,0.493839261,0.192943153,7148,0.801094391,0.145828616,0.32,0.772102161,15.41047913,22.13166828,0.004340521,0.02016242,9,9.8,12.46925425,0,13.98992725,0,0,13.98992725,55.95970901,0,0,0,27.9798545,0,0,0,0,0,0,0,0,0,0,0.050812746,-0.061582323,1
808,IA,Mahaska County,19123,2020/7/1,0.4935,0.183045455,22095,0.794467886,0.168397495,0.57,0.641487507,18.43939735,918.3575349,0.016681818,0.024045455,7,12.4,38.70476124,4.52591084,36.20728672,13.57773252,40.73319756,253.451007,45.2591084,31.68137588,27.15546504,18.10364336,13.57773252,0,0,0,0,27.15546504,13.57773252,18.10364336,0,4.52591084,9.051821679,0.062482874,-0.055865203,1
809,IA,Marion County,19125,2020/7/1,0.499955099,0.178315922,33253,0.769599043,0.150265628,0.58,0.736020986,19.6344963,100.3435293,0.008381477,0.019965875,6,9.2,59.96609742,6.014494933,15.03623733,6.014494933,24.05797973,24.05797973,6.014494933,12.02898987,18.0434848,18.0434848,48.11595946,0,0,0,0,0,0,0,0,0,0,0.135753411,-0.103495272,1
1443,MO,Barton County,29011,2020/7/1,0.507797932,0.205373792,11754,0.838036336,0.203953208,0.36,0.524564184,11.81434599,39.22712289,0.00635701,0.027292762,6,17.6,19.85741316,0,0,0,0,0,0,0,59.55419432,68.06193636,76.56967841,0,0,0,0,0,0,0,0,0,0,-0.010535568,-0.01100557,1
2155,OR,Union County,41061,2020/7/1,0.502739881,0.201730849,26835,0.754699763,0.161226206,0.3,0.611310439,16.77980322,95.05190707,0.006575715,0.048977741,7,13.9,13.17630769,0,0,0,7.452953233,0,0,0,428.5448109,529.1596795,238.4945034,0,0,0,0,0,0,0,0,0,3.726476616,0.092471598,0.004606,1
1498,MO,Macon County,29121,2020/7/1,0.504718538,0.227479707,15117,0.83036566,0.196334503,0.4,0.519521411,13.11389417,80.52175777,0.023823665,0.016102422,7,13.9,18.86724162,0,0,0,0,0,13.23013825,13.23013825,6.615069127,0,6.615069127,0,0,0,0,0,0,0,0,0,0,0.018567868,-0.053392841,1
817,IA,O'Brien County,19141,2020/7/1,0.49949422,0.206575145,13753,0.754444444,0.151671754,0.33,0.620401338,27.53423665,390.6911811,0.009465318,0.051083815,7,9.1,24.0000698,21.81342253,36.35570421,36.35570421,43.62684505,14.54228168,58.16912674,159.9650985,87.2536901,50.89798589,58.16912674,0,0,0,0,0,0,0,7.271140842,0,0,0.172294159,-0.09831348,1
818,IA,Osceola County,19143,2020/7/1,0.489735099,0.215066225,5958,0.801541426,0.157415097,0.51,0.547955975,24.81389578,16.19098472,0.004966887,0.085264901,7,9.4,14.94431624,83.92077878,83.92077878,117.4890903,117.4890903,83.92077878,33.56831151,117.4890903,134.2732461,0,33.56831151,0,0,0,0,0,0,0,0,0,0,0.105352033,0.03410712,1
1501,MO,Marion County,29127,2020/7/1,0.513010632,0.18074986,28530,0.829874874,0.20395535,0.23,0.605376504,18.85869945,160.2367314,0.046691382,0.018501679,5,13.5,65.29799506,7.010164739,0,3.505082369,0,0,0,0,10.51524711,10.51524711,17.52541185,0,0,0,0,0,0,0,0,0,0,0.142775809,-0.001012698,1
1675,NE,York County,31185,2020/7/1,0.510455998,0.203311066,13679,0.800119421,0.142062698,0.5,0.784017972,22.45400551,32.3035206,0.015538774,0.05307871,6,9.7,23.89303244,29.24190365,14.62095182,87.72571094,36.55237956,36.55237956,7.310475912,7.310475912,0,21.93142774,7.310475912,0,0,0,0,0,0,0,0,0,0,0.18551591,0.09757295,1
822,IA,Pocahontas County,19151,2020/7/1,0.502373887,0.230267062,6619,0.745092207,0.161992049,0.37,0.702954899,29.21413964,270.5588125,0.009050445,0.038872404,9,11.1,11.46663433,15.10802236,30.21604472,0,0,15.10802236,135.9722012,120.8641789,135.9722012,135.9722012,513.6727602,0,0,0,0,0,0,0,0,15.10802236,0,-0.000871815,-0.042525514,1
1539,MO,Shelby County,29205,2020/7/1,0.50214876,0.212727273,5930,0.765592872,0.193611201,0.37,0.61047836,24.91280518,26.60511286,0.008595041,0.021818182,9,14.3,11.83963583,0,0,0,0,0,0,0,0,16.86340641,16.86340641,0,0,0,0,0,0,0,0,0,0,-0.018843662,-0.035232963,1
827,IA,Sac County,19161,2020/7/1,0.50704805,0.23490071,9721,0.835808749,0.150876744,0.38,0.726793249,22.41010492,122.4239272,0.002983846,0.032822307,9,11.2,16.90579294,0,10.28700751,20.57401502,20.57401502,82.29606008,72.00905257,113.1570826,72.00905257,92.58306759,154.3051126,0,0,0,0,0,0,0,0,0,0,0.04882733,-0.114367631,1
830,IA,Sioux County,19167,2020/7/1,0.496548168,0.158583746,34855,0.771839112,0.13990207,0.54,0.687387155,27.53872633,345.9752358,0.006101578,0.111060185,7,6.3,45.36462197,0,45.90446134,200.8320184,131.9753264,195.0939607,220.9152202,109.0230957,111.8921245,175.0107589,80.33280734,0,0,0,0,0,0,0,0,0,0,-0.010088836,-0.07049424,1
833,IA,Taylor County,19173,2020/7/1,0.492650622,0.221127443,6121,0.78564172,0.164712938,0.44,0.551387847,16.18646811,139.2721544,0.003553546,0.081731546,9,12.8,11.50780222,0,0,0,16.3371998,604.4763927,277.7323967,196.0463976,98.02319882,32.67439961,32.67439961,0,0,0,0,0,0,0,0,0,0,0.081919478,-0.052910229,1
1203,MI,Cheboygan County,26031,2020/7/1,0.501318223,0.272577028,25276,0.812517972,0.175318429,0.38,0.582291667,11.82545627,55.08697876,0.00621729,0.014913627,7,13.4,35.3381987,11.86896661,7.912644406,0,0,7.912644406,19.78161101,0,0,0,3.956322203,0,0,0,0,0,0,0,0,3.956322203,0,0.642703239,0.03615116,1
835,IA,Van Buren County,19177,2020/7/1,0.485327635,0.224501425,7044,0.71692607,0.158611682,0.27,0.572714681,6.986167389,175.7368718,0.002991453,0.016951567,9,13.1,14.53000268,0,0,0,0,28.39295855,0,14.19647927,14.19647927,42.58943782,70.98239637,0,0,0,0,0,0,0,0,0,0,-0.052546637,-0.017380884,1
2527,TX,Harrison County,48203,2020/7/1,0.510535623,0.169004586,66553,0.866967747,0.155512299,0.46,0.516910936,11.10094358,90.4052787,0.206636094,0.13558433,4,14.7,73.95188622,58.59991285,81.13834087,69.11784593,24.04098989,42.0717323,22.53842802,16.52818055,21.03586615,6.010247472,22.53842802,0,6.010247472,4.507685604,15.02561868,6.010247472,3.005123736,3.005123736,1.502561868,6.010247472,0,0.116989458,-0.011844141,1
870,KS,Elk County,20049,2020/7/1,0.494816587,0.290669857,2530,0.771750256,0.161095382,0.38,0.538834952,12.00960769,8.804953878,0.001196172,0.04585327,8,17.7,3.926925047,0,0,0,0,0,0,0,0,0,39.5256917,0,0,0,0,0,0,0,0,0,0,0.113520795,0.024020329,1
1853,NC,Graham County,37075,2020/7/1,0.500353607,0.237977369,8441,0.767625672,0.182984576,0.37,0.566293459,12.87905398,33.30045594,0.00436115,0.037600189,9,18.9,28.89961654,0,11.84693757,11.84693757,0,0,0,23.69387513,23.69387513,0,35.5408127,0,0,0,0,0,0,0,0,0,0,0.222874246,0.164956078,1
848,KS,Atchison County,20005,2020/7/1,0.514543321,0.171617366,16073,0.751114608,0.16833097,0.27,0.690953248,14.69507715,17.50098798,0.048477737,0.03100105,6,15.5,37.27763991,18.66484166,12.44322777,18.66484166,6.221613887,31.10806943,12.44322777,6.221613887,18.66484166,6.221613887,31.10806943,0,0,0,0,0,0,0,0,0,0,0.23377803,-0.008805922,1
1284,MN,Clearwater County,27029,2020/7/1,0.48876277,0.202270148,8818,0.761342282,0.189872536,0.23,0.555789474,20.27483668,55.18247794,0.00692395,0.023723042,8,12.8,8.827356998,0,0,0,0,11.34044001,0,0,22.68088002,11.34044001,11.34044001,0,0,0,0,0,0,0,0,0,0,0.182204378,-0.06200161,1
852,KS,Brown County,20013,2020/7/1,0.506459679,0.205042717,9564,0.812696983,0.171497734,0.26,0.624505929,23.85644643,25.92921735,0.011877475,0.04740571,6,13.3,16.75337643,0,10.4558762,0,41.82350481,10.4558762,0,31.36762861,10.4558762,10.4558762,0,0,0,0,0,0,0,0,0,0,0,0.24343214,-0.06528365,1
3017,WY,Johnson County,56019,2020/7/1,0.495862884,0.236879433,8445,0.756103399,0.150285269,0.44,0.688598979,16.51722511,100.4204263,0.006619385,0.047754137,7,10.3,2.032906852,0,0,0,11.84132623,23.68265246,0,0,0,11.84132623,11.84132623,0,0,0,0,0,0,0,0,0,0,0.428597071,0.089825919,1
855,KS,Chautauqua County,20019,2020/7/1,0.485343004,0.267452403,3250,0.759166068,0.166909744,0.3,0.559939302,17.8412132,23.4389938,0.008763977,0.039589,8,17.2,5.087027298,0,30.76923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080197963,-0.029477568,1
856,KS,Cherokee County,20021,2020/7/1,0.508168873,0.193005246,19939,0.836365757,0.193001422,0.4,0.654373735,11.93139448,81.74097717,0.007944042,0.027729203,6,16.5,33.93468012,0,5.015296655,0,0,5.015296655,5.015296655,0,30.09177993,10.03059331,60.18355986,0,0,0,0,0,0,0,0,0,0,0.168455422,-0.053790589,1
858,KS,Clark County,20025,2020/7/1,0.503740648,0.219451372,1994,0.775757576,0.157211799,0.29,0.68226601,34.93013972,80.00897365,0.003491272,0.108229426,9,13.1,2.0459046,50.15045135,50.15045135,852.557673,100.3009027,501.5045135,100.3009027,0,50.15045135,0,0,0,0,0,0,0,0,0,0,0,0,0.059600525,-0.08818265,1
861,KS,Coffey County,20031,2020/7/1,0.506376776,0.214502611,8179,0.837085758,0.154800707,0.4,0.717501407,9.727626459,40.93134459,0.008380906,0.028057816,6,10.7,13.04569742,12.22643355,12.22643355,12.22643355,0,0,0,24.4528671,0,12.22643355,0,12.22643355,12.22643355,0,0,0,0,0,0,0,0,-0.122836324,-0.121891011,1
2679,UT,Garfield County,49017,2020/7/1,0.479330709,0.231299213,5051,0.725103258,0.103205466,0.29,0.596646072,0,13.6641771,0.003543307,0.062598425,9,11.2,0.976016015,39.59611958,0,0,0,0,0,19.79805979,0,98.99029895,98.99029895,0,0,0,0,0,0,0,0,0,0,0.541317168,0.294380117,1
863,KS,Cowley County,20035,2020/7/1,0.496961781,0.182293146,34908,0.806691695,0.164772497,0.41,0.604842615,16.6850485,58.57405552,0.026548924,0.110369697,4,15.4,31.00866089,5.729345709,0,0,5.729345709,0,17.18803713,45.83476567,42.97009282,51.56411138,31.5114014,0,0,0,0,0,0,0,0,0,0,0.01412823,-0.082646974,1
3021,WY,Niobrara County,56027,2020/7/1,0.543132328,0.226130653,2356,0.724035608,0.178953078,0.13,0.607615894,0,69.28626699,0.00921273,0.036432161,9,13.6,0.89716836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217017402,0.069814689,1
866,KS,Dickinson County,20041,2020/7/1,0.496019661,0.197574398,18466,0.788773486,0.179755404,0.28,0.644523439,21.69082637,15.00122039,0.010258054,0.048565475,7,10.9,21.79985125,5.415357955,0,0,0,5.415357955,5.415357955,5.415357955,5.415357955,0,10.83071591,0,0,0,0,0,0,0,0,0,0,0.11929215,-0.045084487,1
869,KS,Edwards County,20047,2020/7/1,0.491400491,0.212706213,2798,0.801264045,0.153383613,0.15,0.666666667,10.36985828,64.99666399,0.006318006,0.203580204,9,11.3,4.499187959,71.47962831,71.47962831,0,35.73981415,0,0,0,0,35.73981415,0,0,0,0,0,0,0,0,0,0,0,-0.061266724,0.007993016,1
871,KS,Ellis County,20051,2020/7/1,0.4964124,0.153814002,28553,0.850729517,0.15891593,0.45,0.798513986,11.50266653,64.30801841,0.011285267,0.058969,5,12,31.72872843,14.00903583,0,3.502258957,0,0,3.502258957,7.004517914,10.50677687,3.502258957,17.51129479,0,0,0,0,0,0,0,0,0,0,0.126887086,-0.027342762,1
2677,UT,Duchesne County,49013,2020/7/1,0.49393909,0.120617111,19938,0.801337033,0.113474148,0.4,0.5246233,1.997403376,34.2490147,0.00315568,0.082999399,7,11.9,6.151899906,5.015548199,15.0466446,5.015548199,0,0,5.015548199,0,5.015548199,0,15.0466446,0,0,0,0,0,0,0,0,0,0,-0.010061705,0.03450721,1
1386,MS,Jasper County,28061,2020/7/1,0.516252739,0.20404188,16383,0.871708414,0.19368615,0.41,0.512242091,10.25208057,7.010625855,0.530314098,0.013878744,9,19,24.22660594,54.93499359,183.1166453,164.8049808,152.5972044,189.2205335,109.8699872,128.1816517,79.3505463,91.55832265,164.8049808,0,0,6.103888177,6.103888177,0,6.103888177,0,0,12.20777635,0,-0.007822971,-0.099209284,1
875,KS,Franklin County,20059,2020/7/1,0.501189965,0.166283017,25544,0.845698033,0.184592739,0.35,0.606242497,12.43539424,26.76423241,0.012562912,0.043150872,6,9.3,44.67608787,0,27.40369558,27.40369558,23.48888193,3.914813655,23.48888193,0,50.89257751,54.80739117,23.48888193,0,0,0,0,0,0,0,0,0,0,0.11896909,-0.015573198,1
877,KS,Gove County,20063,2020/7/1,0.496554365,0.243108729,2636,0.677470356,0.144201254,0.4,0.63853211,34.20752566,12.58913756,0.004211332,0.026799387,9,11.4,2.459712411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285305464,0.140057876,1
2523,TX,Hansford County,48195,2020/7/1,0.490206846,0.147721032,5399,0.845301418,0.163352761,0.29,0.393830703,14.68698366,7.214098687,0.006223687,0.482518763,7,11.6,5.86969048,55.56584553,55.56584553,92.60974254,74.08779404,37.04389702,18.52194851,18.52194851,18.52194851,37.04389702,92.60974254,0,18.52194851,18.52194851,0,0,0,0,0,0,0,0.055622444,-0.067844991,1
1932,ND,Kidder County,38043,2020/7/1,0.48244898,0.244897959,2480,0.608419381,0.159254294,0.47,0.647410359,16.11603546,9.121477265,0.003265306,0.040408163,8,14.5,1.835419149,0,0,0,0,0,0,0,80.64516129,0,0,0,0,0,0,0,0,0,0,0,0,-0.042531776,0.060603182,1
2285,SD,Butte County,46019,2020/7/1,0.493641166,0.200352182,10429,0.724643669,0.159143703,0.32,0.493888637,9.894132779,32.141886,0.005674036,0.036196439,6,14.3,4.635317125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165045541,-0.051661032,1
886,KS,Haskell County,20081,2020/7/1,0.497623217,0.147860896,3968,0.787389265,0.161893951,0.53,0.461211477,19.73846533,32.34038219,0.003502627,0.314485864,9,10.5,6.870757723,151.2096774,25.2016129,201.6129032,0,50.40322581,75.60483871,25.2016129,0,25.2016129,0,0,0,0,0,0,0,0,0,0,0,-0.093110711,-0.023708534,1
896,KS,Lane County,20101,2020/7/1,0.494871795,0.23525641,1535,0.833530106,0.152817784,0.28,0.669333333,38.48620911,32.75305848,0.012179487,0.078205128,9,10.3,2.139492097,0,0,0,0,195.4397394,0,65.1465798,0,65.1465798,0,0,0,0,0,0,0,0,0,0,0,0.146274581,-0.122452098,1
2331,SD,Walworth County,46129,2020/7/1,0.503311258,0.234830857,5435,0.746142542,0.150027619,0.17,0.693236715,19.84484936,39.29712788,0.004295686,0.022373367,7,15,7.669728914,0,0,0,0,0,0,0,0,36.79852806,36.79852806,0,0,0,0,0,0,0,0,0,0,0.066653263,-0.062869234,1
894,KS,Kiowa County,20097,2020/7/1,0.509538951,0.219395867,2475,0.806634304,0.154419395,0.3,0.660944206,52.3138833,52.86614304,0.009936407,0.064387917,9,12.1,3.42494188,40.4040404,40.4040404,0,0,0,0,40.4040404,0,0,40.4040404,0,0,0,0,0,0,0,0,0,0,-0.007193136,-0.003021053,1
2358,TN,Franklin County,47051,2020/7/1,0.511601814,0.200238721,42208,0.839836762,0.219856589,0.52,0.519452293,10.80380294,42.94639426,0.050608737,0.036357126,6,16,76.11353554,4.738438211,16.58453374,11.84609553,4.738438211,7.107657316,16.58453374,2.369219105,21.32297195,14.21531463,9.476876422,0,0,0,0,0,0,0,2.369219105,0,2.369219105,0.028168332,-0.067717691,1
898,KS,Lincoln County,20105,2020/7/1,0.503804168,0.244459147,2962,0.749291785,0.147636747,0.4,0.747311828,16.43115347,18.04721477,0.005292756,0.036718492,9,12.7,4.117319989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069313879,0.021546283,1
900,KS,Logan County,20109,2020/7/1,0.50281294,0.208157525,2794,0.719680465,0.142549011,0.39,0.687702265,17.72421127,17.4863589,0.006680731,0.061533052,9,9.1,2.603938527,0,0,0,0,0,0,0,0,0,35.79098067,0,0,0,0,0,0,0,0,0,0,-0.082679647,-0.08561272,1
1285,MN,Cook County,27031,2020/7/1,0.499721862,0.28555535,5463,0.686243595,0.154575451,0.34,0.769516729,18.52537977,2.176442068,0.008158724,0.024847024,9,9.6,3.761671303,0,0,0,0,0,0,0,18.30496064,0,0,0,0,0,0,0,0,0,0,0,0,0.450573867,-0.000433585,1
904,KS,Marshall County,20117,2020/7/1,0.50205719,0.217239251,9707,0.785136286,0.15176062,0.33,0.60968523,22.57567984,65.20290123,0.004731537,0.026229171,6,11.2,10.78339888,0,0,0,0,0,0,0,0,0,10.30184403,0,0,0,0,0,0,0,0,0,0,0.076957515,-0.05791601,1
2467,TX,Coleman County,48083,2020/7/1,0.495057759,0.249612957,8175,0.865297493,0.157374124,0.25,0.503036996,23.72479241,55.17128001,0.029057997,0.175062522,6,19.3,6.478069654,0,12.2324159,12.2324159,0,0,12.2324159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203929345,-0.005470726,1
1953,ND,Stutsman County,38093,2020/7/1,0.485681503,0.190897356,20704,0.805760151,0.16799971,0.57,0.665797392,17.54635558,140.6187606,0.016876225,0.026533442,7,11.4,9.318906073,4.829984544,33.80989181,19.31993818,4.829984544,9.659969088,28.97990726,125.5795981,9.659969088,48.29984544,4.829984544,0,0,0,0,0,0,0,0,4.829984544,0,0.035988902,-0.054854924,1
2135,OR,Gilliam County,41021,2020/7/1,0.488912355,0.278247096,1912,0.822128852,0.140947101,0.2,0.654545455,16.17250674,33.62249188,0.003695882,0.069165787,9,11.4,1.58697222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322098683,0.216313128,1
1682,NV,Lander County,32015,2020/7/1,0.487892377,0.158206278,5532,0.588919024,0.171145425,0.19,0.407722008,7.026172493,55.18271134,0.007713005,0.226367713,7,11.1,1.007630084,18.07664497,126.5365148,162.6898048,36.15328995,54.22993492,0,18.07664497,0,72.3065799,144.6131598,0,0,0,0,0,0,0,0,0,0,0.214323237,0.209768621,1
1524,MO,Ralls County,29173,2020/7/1,0.497747748,0.217587152,10309,0.831739573,0.185058596,0.34,0.487060998,8.802816901,44.2112986,0.014003134,0.012730121,9,9.1,21.94431436,0,0,0,9.700261907,0,29.10078572,0,0,9.700261907,29.10078572,0,0,0,0,0,0,0,0,0,0,-0.062707701,-0.022402341,1
914,KS,Norton County,20137,2020/7/1,0.44106814,0.204788214,5361,0.75549109,0.16666753,0.39,0.458247067,18.37897445,67.75327263,0.032596685,0.053775322,7,14.6,6.105018619,0,37.30647267,0,0,0,0,0,18.65323634,0,18.65323634,0,0,0,0,0,0,0,0,0,0,0.548545208,-0.113106726,1
916,KS,Osborne County,20141,2020/7/1,0.494676259,0.249784173,3421,0.775440591,0.158773868,0.45,0.657496561,27.70083103,19.5189308,0.004028777,0.022158273,9,12.9,3.833053221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246450738,-0.058163407,1
917,KS,Ottawa County,20143,2020/7/1,0.481385729,0.203895209,5704,0.804869565,0.167882299,0.39,0.582938389,15.35050316,4.988264202,0.011375388,0.028783178,9,10.2,7.914198105,0,17.5315568,0,0,0,0,0,0,0,35.0631136,0,0,0,0,0,0,0,0,0,0,-0.173184972,-0.068789616,1
2636,TX,Sutton County,48435,2020/7/1,0.489089942,0.183608302,3776,0.82952183,0.115730988,0.41,0.509896324,15.927794,72.58723631,0.004789782,0.631186802,7,14.2,2.597098897,0,0,0,0,0,0,0,0,26.48305085,79.44915254,0,0,0,0,0,0,0,0,0,0,-0.056447327,0.053687842,1
919,KS,Phillips County,20147,2020/7/1,0.503855558,0.239044574,5234,0.824895318,0.15615541,0.39,0.686859273,27.93296089,48.12903396,0.003949596,0.034794057,7,12.4,5.908249424,0,0,0,19.10584639,0,0,0,0,19.10584639,0,0,0,0,0,0,0,0,0,0,0,-0.139769413,-0.094414769,1
2697,UT,Wayne County,49055,2020/7/1,0.4866171,0.217843866,2711,0.734412956,0.094286944,0.12,0.688118812,0,11.8160877,0.004460967,0.069144981,9,12.9,1.101727978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044220581,0.140920115,1
2424,TN,Weakley County,47183,2020/7/1,0.509741134,0.186383361,33328,0.84397063,0.221573614,0.44,0.564788732,16.7981522,31.83497396,0.075295526,0.026754452,7,19.7,57.42642498,30.00480077,18.00288046,0,6.000960154,0,0,0,12.00192031,39.006241,39.006241,0,0,0,0,0,0,0,0,0,3.000480077,-0.009230493,-0.057645979,1
924,KS,Republic County,20157,2020/7/1,0.505789022,0.277444254,4636,0.839378238,0.152472772,0.49,0.701650943,34.10786613,23.93037402,0.006646655,0.02186964,9,11,6.462494947,0,0,0,0,0,0,0,0,0,107.8515962,0,0,0,0,0,0,0,0,0,0,0.054744683,-0.011659024,1
925,KS,Rice County,20159,2020/7/1,0.500577064,0.193369006,9537,0.792630677,0.166799166,0.18,0.677957533,19.66873706,70.5836594,0.012800336,0.114678418,7,13.8,13.13202247,31.45643284,0,0,10.48547761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012218196,-0.104880246,1
929,KS,Russell County,20167,2020/7/1,0.506877081,0.24453453,6856,0.89480315,0.157749915,0.27,0.745773732,21.69197397,28.40364906,0.01317504,0.039090778,7,13.7,7.735878862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121121757,-0.042657612,1
930,KS,Saline County,20169,2020/7/1,0.503979706,0.179334939,54224,0.834329129,0.178542953,0.5,0.635176709,15.7123543,140.9314479,0.032223672,0.113637617,5,11,75.28706108,3.688403659,3.688403659,7.376807318,5.532605488,0,1.844201829,3.688403659,11.06521098,23.97462378,110.6521098,0,0,0,0,0,0,0,0,0,0,0.201542928,-0.069769409,1
1640,NE,Keith County,31101,2020/7/1,0.495574118,0.267048996,8034,0.812239902,0.151070057,0.51,0.7123202,16.10505451,20.46836508,0.00772971,0.07567635,7,11.9,7.567822155,0,12.44709983,12.44709983,0,0,0,0,0,0,24.89419965,0,0,0,0,0,0,0,0,0,0,0.346230788,0.221092248,1
936,KS,Sherman County,20181,2020/7/1,0.498389558,0.192744533,5917,0.831061693,0.156911755,0.33,0.728468113,21.92242833,18.94569946,0.008306493,0.126123072,7,13.7,5.602848296,33.80091262,33.80091262,0,16.90045631,0,16.90045631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005412746,0.141281082,1
937,KS,Smith County,20183,2020/7/1,0.502636692,0.27671385,3583,0.787769784,0.160384732,0.32,0.702189781,40.89422028,20.29477917,0.002220372,0.022758812,9,12.2,4.00125074,0,0,0,0,0,0,0,27.90957298,0,0,0,0,0,0,0,0,0,0,0,0,0.098875165,-0.050125743,1
